brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;price_rub
BMW;3 Series;2021;198385.0;3.1;207.7;2.0;Manual;Sedan;3911550
BMW;X7_M;2010;5000.0;3.6;234.0;4.0;Automatic;SUV;3491168
BMW;X5;2010;5000.0;2.4;153.6;4.0;Automatic;SUV;2604668
BMW;7 Series;2015;94099.0;2.9;194.3;4.0;Automatic;Sedan;3081865
BMW;3 Series_M;2015;;3.1;204.6;4.0;Automatic;Sedan;4100152
BMW;5 Series;2010;5000.0;2.3;144.9;4.0;Manual;Sedan;2255871
BMW;3 Series;2018;143119.0;1.5;96.0;4.0;Automatic;Sedan;3012185
BMW;3 Series_M;2017;129369.0;3.8;254.6;3.0;Manual;Sedan;4743867
BMW;3 Series_M;2021;196295.0;;188.5;2.0;Automatic;Sedan;5240155
BMW;X5_M;2015;89599.0;3.4;217.6;4.0;Manual;SUV;4923633
BMW;7 Series;2020;185380.0;2.5;167.5;2.0;Automatic;Sedan;3583521
BMW;X5_M;2022;224883.0;3.2;208.0;3.0;Automatic;SUV;6816454
BMW;X7_M;2022;221527.0;3.2;214.4;2.0;Automatic;SUV;6908078
BMW;X5_M;2016;110432.0;3.4;214.2;4.0;Automatic;SUV;5156057
BMW;5 Series;2013;52751.0;1.4;89.6;4.0;Manual;Sedan;2333032
BMW;X5;2013;53692.0;2.9;191.4;4.0;Automatic;SUV;3369430
BMW;X7;2019;167292.0;1.6;102.4;4.0;Automatic;SUV;3931274
BMW;X7;2016;109144.0;2.8;176.4;4.0;Automatic;SUV;3856492
BMW;X5;2011;17983.0;2.4;156.0;4.0;Automatic;SUV;2806608
BMW;X3_M;2014;72319.0;3.1;207.7;4.0;Automatic;SUV;4589893
BMW;7 Series_M;2021;203763.0;3.2;201.6;3.0;Automatic;Sedan;5314856
BMW;5 Series_M;2015;89335.0;3.6;226.8;4.0;Automatic;Sedan;4246812
BMW;X7_M;2018;136722.0;3.2;211.2;4.0;Manual;SUV;5853457
BMW;X7_M;2010;5000.0;3.9;257.4;4.0;Automatic;SUV;3673803
BMW;X5;2010;5000.0;2.3;154.1;4.0;Automatic;SUV;2533797
BMW;7 Series;2020;186368.0;2.3;151.8;2.0;Automatic;Sedan;3400087
BMW;X5;2011;18135.0;3.1;207.7;4.0;Automatic;SUV;3077665
BMW;5 Series;2014;69770.0;2.5;;4.0;Manual;Sedan;2836893
BMW;X5_M;2019;154766.0;3.1;201.5;3.0;Automatic;SUV;6077001
BMW;X3_M;2022;207577.0;3.0;201.0;2.0;Automatic;SUV;6925633
BMW;X7_M;2018;143570.0;3.4;217.6;3.0;Automatic;SUV;5796561
BMW;5 Series_M;2014;77265.0;2.9;191.4;4.0;Automatic;Sedan;3707848
BMW;7 Series;2019;164442.0;2.9;188.5;4.0;Manual;Sedan;3550029
BMW;5 Series_M;2021;198939.0;3.6;237.6;2.0;Automatic;Sedan;5486489
BMW;7 Series;2022;214768.0;3.7;247.9;2.0;Automatic;Sedan;4300910
BMW;5 Series;2017;129728.0;2.2;;3.0;Manual;Sedan;3041671
BMW;5 Series_M;2010;5000.0;3.4;224.4;4.0;Automatic;Sedan;3041140
BMW;X5_M;2015;92714.0;3.3;211.2;4.0;Automatic;SUV;4850946
BMW;5 Series_M;2010;5000.0;3.7;244.2;4.0;Automatic;Sedan;3242808
BMW;7 Series;2019;161939.0;2.7;175.5;4.0;Automatic;Sedan;3540628
BMW;3 Series_M;2015;96683.0;3.5;224.0;4.0;Automatic;Sedan;4135324
BMW;7 Series;2011;18268.0;2.7;170.1;4.0;Automatic;Sedan;2490174
BMW;X3;2022;216978.0;2.5;165.0;3.0;Automatic;SUV;4783236
BMW;3 Series;2010;5000.0;3.0;189.0;4.0;Automatic;Sedan;2455876
BMW;7 Series_M;2022;229438.0;3.4;217.6;2.0;Automatic;Sedan;5453564
BMW;X5;2018;143505.0;2.3;149.5;3.0;Automatic;SUV;4074606
BMW;X7_M;2018;;3.4;227.8;4.0;Manual;SUV;5871338
BMW;5 Series;2013;52987.0;2.4;151.2;4.0;Automatic;Sedan;2665999
BMW;5 Series;2022;216181.0;2.8;184.8;3.0;Automatic;Sedan;3939502
BMW;X3_M;2021;197014.0;3.3;211.2;3.0;Automatic;SUV;6653531
BMW;5 Series;2016;103222.0;2.1;138.6;4.0;Automatic;Sedan;3011174
BMW;X3;2014;72344.0;3.1;207.7;4.0;Automatic;SUV;3601384
BMW;5 Series_M;2012;35145.0;3.4;221.0;4.0;Automatic;Sedan;3590157
BMW;X3_M;2013;53026.0;3.3;211.2;4.0;Automatic;SUV;4317661
BMW;3 Series_M;2014;72473.0;3.6;237.6;4.0;Manual;Sedan;4051648
BMW;X7_M;2016;109668.0;3.5;224.0;4.0;Automatic;SUV;5280998
BMW;3 Series;2019;165180.0;3.0;189.0;4.0;Automatic;Sedan;3531190
BMW;X5;2018;145919.0;2.4;153.6;4.0;Automatic;SUV;4005818
BMW;7 Series;2018;142095.0;2.9;188.5;4.0;Automatic;Sedan;3520480
BMW;7 Series;2010;5000.0;2.4;160.8;4.0;Manual;Sedan;2284441
BMW;3 Series;2021;205825.0;3.0;192.0;3.0;Manual;Sedan;3797466
BMW;X5_M;2022;212520.0;3.1;207.7;2.0;Automatic;SUV;6935340
BMW;5 Series_M;2013;54923.0;3.5;220.5;4.0;Manual;Sedan;3715275
BMW;X7;2012;34558.0;2.4;158.4;4.0;Automatic;SUV;3018540
BMW;X3;2018;144879.0;1.8;118.8;4.0;Automatic;SUV;3892633
BMW;X7;2015;92597.0;2.5;157.5;4.0;Automatic;SUV;3545222
BMW;X7;2017;126484.0;;147.2;4.0;Manual;SUV;3861243
BMW;X7_M;2020;177279.0;3.3;221.1;3.0;Automatic;SUV;6424570
BMW;5 Series_M;2019;160971.0;3.1;;3.0;Automatic;Sedan;4937103
BMW;X7_M;2015;92285.0;3.1;195.3;4.0;Automatic;SUV;4830829
BMW;7 Series_M;2010;5000.0;3.2;204.8;4.0;Manual;Sedan;3015403
BMW;X7_M;2020;176184.0;3.3;211.2;2.0;Automatic;SUV;6360276
BMW;X7;2010;5000.0;2.9;194.3;4.0;Automatic;SUV;2776107
BMW;5 Series_M;2013;55541.0;3.3;214.5;4.0;Manual;Sedan;3657516
BMW;X3;2018;140262.0;2.2;138.6;3.0;Automatic;SUV;4054686
BMW;X7;2022;215380.0;1.7;113.9;2.0;Manual;SUV;4568767
BMW;3 Series_M;2019;171568.0;3.4;217.6;3.0;Automatic;Sedan;4906155
BMW;3 Series;2020;183841.0;3.2;201.6;2.0;Automatic;Sedan;3730063
BMW;7 Series;2020;180106.0;2.7;175.5;3.0;Automatic;Sedan;3654658
BMW;3 Series;2013;55864.0;2.1;132.3;4.0;Automatic;Sedan;2575220
BMW;X3_M;2010;5000.0;3.5;224.0;4.0;Automatic;SUV;3506721
BMW;5 Series;2022;219927.0;2.6;169.0;3.0;Automatic;Sedan;3779163
BMW;7 Series;2015;86440.0;2.4;160.8;4.0;Automatic;Sedan;2961872
BMW;5 Series;2020;188082.0;2.0;130.0;2.0;Manual;Sedan;3318414
BMW;X5;2020;180239.0;2.7;178.2;2.0;Automatic;SUV;4556371
BMW;X3;2016;105532.0;3.2;208.0;4.0;Automatic;SUV;3983500
BMW;5 Series;2016;111149.0;2.3;147.2;4.0;Automatic;Sedan;2983579
BMW;X5_M;2016;109686.0;3.4;214.2;4.0;Manual;SUV;5162741
BMW;5 Series_M;2021;191122.0;3.4;224.4;3.0;Manual;Sedan;5488802
BMW;7 Series_M;2014;70885.0;3.0;195.0;4.0;Automatic;Sedan;3798447
BMW;X7;2015;91860.0;2.4;158.4;4.0;Automatic;SUV;3564164
BMW;7 Series;2013;53873.0;2.2;138.6;4.0;Automatic;Sedan;2601791
BMW;3 Series_M;2022;204179.0;3.5;234.5;3.0;Automatic;Sedan;5843942
BMW;X3_M;2022;218922.0;3.4;217.6;2.0;Manual;SUV;6960220
BMW;X5;2022;213812.0;1.8;115.2;3.0;Automatic;SUV;4589882
BMW;7 Series;2021;193571.0;3.0;201.0;3.0;Automatic;Sedan;3922288
BMW;X5;2014;74822.0;2.3;147.2;4.0;Automatic;SUV;3271637
BMW;X5;2018;146984.0;1.7;112.2;4.0;Manual;SUV;3848848
BMW;3 Series_M;2019;162050.0;3.4;221.0;3.0;Manual;Sedan;5007595
BMW;3 Series_M;2011;17673.0;3.5;234.5;4.0;Manual;Sedan;3382826
BMW;X5;2013;53243.0;2.5;167.5;4.0;Automatic;SUV;3222614
BMW;X7;2021;194283.0;2.5;157.5;3.0;Manual;SUV;4689746
BMW;3 Series_M;2012;35406.0;3.1;;4.0;Automatic;Sedan;3486582
BMW;5 Series_M;2022;205645.0;3.2;201.6;3.0;Automatic;Sedan;5621261
BMW;7 Series;2018;147133.0;2.4;156.0;4.0;Automatic;Sedan;3233797
BMW;7 Series_M;2014;71293.0;3.1;207.7;4.0;Automatic;Sedan;3850843
BMW;5 Series;2018;147101.0;1.8;117.0;4.0;Manual;Sedan;3094009
BMW;X7;2020;178080.0;2.6;171.6;2.0;Automatic;SUV;4481810
BMW;3 Series;2018;139176.0;2.4;158.4;3.0;Automatic;Sedan;3365690
BMW;X3;2019;164996.0;2.7;170.1;3.0;Manual;SUV;4310756
BMW;X7;2022;219850.0;1.9;127.3;2.0;Automatic;SUV;4587520
BMW;X3;2010;5000.0;1.5;99.0;4.0;Automatic;SUV;2258919
BMW;5 Series;2010;5000.0;2.7;178.2;4.0;Automatic;Sedan;2429892
BMW;7 Series_M;2018;153159.0;3.7;240.5;3.0;Automatic;Sedan;4804104
BMW;7 Series;2012;35003.0;2.4;160.8;4.0;Automatic;Sedan;2568805
BMW;X3;2011;18188.0;2.9;191.4;4.0;Manual;SUV;2955009
BMW;7 Series;2011;17668.0;2.3;149.5;4.0;Automatic;Sedan;2386401
BMW;X5_M;2014;74499.0;3.0;201.0;4.0;Automatic;SUV;4554535
BMW;7 Series_M;2017;123537.0;3.5;234.5;4.0;Automatic;Sedan;4723871
BMW;X5_M;2011;17748.0;3.0;201.0;4.0;Automatic;SUV;3649285
BMW;7 Series_M;2022;214234.0;3.2;208.0;3.0;Automatic;Sedan;5636436
BMW;X3_M;2010;5000.0;3.1;198.4;4.0;Automatic;SUV;3295988
BMW;X3_M;2013;51230.0;3.1;198.4;4.0;Manual;SUV;4295478
BMW;5 Series;2018;146970.0;3.2;204.8;4.0;Automatic;Sedan;3472417
BMW;X5_M;2016;107749.0;3.3;211.2;4.0;Automatic;SUV;5204352
BMW;7 Series;2011;18594.0;3.0;198.0;;Automatic;Sedan;2651023
BMW;X7_M;2011;17892.0;3.4;221.0;4.0;Automatic;SUV;3836461
BMW;X7_M;2010;5000.0;3.2;201.6;4.0;Automatic;SUV;3377618
BMW;X3_M;2013;55136.0;3.6;226.8;4.0;Automatic;SUV;4422543
BMW;X3_M;2011;17582.0;3.5;220.5;4.0;Automatic;SUV;3849254
BMW;X5_M;2018;145055.0;3.0;198.0;3.0;Manual;SUV;5643901
BMW;X5;2016;108882.0;2.4;160.8;4.0;Automatic;SUV;3733308
BMW;5 Series_M;2020;188525.0;3.2;201.6;3.0;Automatic;Sedan;5053837
BMW;X3;2019;160782.0;2.9;185.6;4.0;Automatic;SUV;4383104
BMW;X3_M;2015;92172.0;3.5;227.5;4.0;Manual;SUV;5006385
BMW;3 Series;2018;146390.0;2.2;140.8;3.0;Manual;Sedan;3177903
BMW;7 Series_M;2014;74213.0;3.4;214.2;4.0;Automatic;Sedan;3876895
BMW;X5_M;2021;197988.0;3.6;234.0;3.0;Automatic;SUV;6705788
BMW;5 Series;2011;18749.0;2.5;165.0;4.0;Manual;Sedan;2526345
BMW;X5_M;2015;92447.0;3.1;;4.0;Automatic;SUV;4862734
BMW;5 Series_M;2010;5000.0;3.1;207.7;4.0;Automatic;Sedan;2997906
BMW;7 Series;2012;35895.0;2.9;191.4;4.0;Automatic;Sedan;2763670
BMW;X3_M;2013;54166.0;3.3;221.1;4.0;Automatic;SUV;4372356
BMW;X3_M;2010;5000.0;3.3;217.8;4.0;Automatic;SUV;3395136
BMW;7 Series;2016;109102.0;2.3;149.5;4.0;Automatic;Sedan;3042543
BMW;X7;2015;89081.0;1.6;104.0;4.0;Manual;SUV;3255779
BMW;X3;2022;221854.0;3.0;198.0;3.0;Manual;SUV;4980041
BMW;3 Series;2020;182863.0;2.7;170.1;3.0;Automatic;Sedan;3616096
BMW;5 Series;2018;141322.0;2.0;132.0;3.0;Manual;Sedan;3184641
BMW;7 Series_M;2021;199421.0;3.3;214.5;2.0;Automatic;Sedan;5419215
BMW;7 Series;2012;37085.0;3.0;189.0;4.0;Manual;Sedan;2714199
BMW;7 Series_M;2010;5000.0;3.7;240.5;4.0;Automatic;Sedan;3155416
BMW;X3;2017;122514.0;2.8;187.6;3.0;Automatic;SUV;4054670
BMW;3 Series;2016;107100.0;2.5;160.0;4.0;Automatic;Sedan;3079940
BMW;5 Series_M;2020;174517.0;3.5;227.5;2.0;Automatic;Sedan;5304386
BMW;X7;2015;89867.0;3.1;195.3;4.0;Manual;SUV;3785260
BMW;7 Series;2012;35199.0;2.5;167.5;4.0;Automatic;Sedan;2608695
BMW;5 Series;2017;125035.0;3.0;195.0;3.0;Automatic;Sedan;3359957
BMW;X7;2010;5000.0;2.2;145.2;4.0;Automatic;SUV;2519683
BMW;X5_M;2019;157149.0;3.2;214.4;4.0;Automatic;SUV;6111605
BMW;X3;2013;56642.0;2.4;156.0;4.0;Automatic;SUV;3099606
BMW;5 Series;2010;5000.0;1.8;117.0;4.0;Automatic;Sedan;2099542
BMW;3 Series_M;2017;131024.0;2.9;182.7;4.0;Automatic;Sedan;4350107
BMW;3 Series_M;2010;5000.0;3.6;230.4;4.0;Manual;Sedan;3108693
BMW;X3_M;2010;5000.0;3.0;201.0;4.0;Automatic;SUV;3371025
BMW;5 Series_M;2015;88017.0;3.5;234.5;4.0;Automatic;Sedan;4245151
BMW;X7;2017;129618.0;2.6;169.0;4.0;Automatic;SUV;3914127
BMW;3 Series;2019;157915.0;3.3;214.5;4.0;Automatic;Sedan;3716835
BMW;7 Series_M;2018;144393.0;3.3;207.9;4.0;Manual;Sedan;4713279
BMW;X7_M;2014;69973.0;3.4;227.8;4.0;Automatic;SUV;4721468
BMW;3 Series_M;2016;110217.0;3.5;234.5;4.0;Automatic;Sedan;4471210
BMW;7 Series_M;2015;92338.0;3.3;221.1;4.0;Automatic;Sedan;4134079
BMW;7 Series_M;2018;146682.0;3.2;204.8;4.0;Automatic;Sedan;4738717
BMW;3 Series;2015;96123.0;1.9;123.5;4.0;Automatic;Sedan;2707614
BMW;3 Series_M;2020;186073.0;3.2;208.0;2.0;Manual;Sedan;5137985
BMW;7 Series;2015;93337.0;2.8;187.6;4.0;Manual;Sedan;3047237
BMW;X3_M;2012;35871.0;3.4;221.0;4.0;Automatic;SUV;4116602
BMW;7 Series;2020;175805.0;2.7;178.2;2.0;Manual;Sedan;3721128
BMW;5 Series;2016;112550.0;3.2;208.0;4.0;Automatic;Sedan;3264095
BMW;3 Series_M;2015;91563.0;3.5;224.0;4.0;Automatic;Sedan;4177905
BMW;5 Series;2020;174705.0;3.2;208.0;2.0;Automatic;Sedan;3898001
BMW;X3;2018;144711.0;2.5;167.5;4.0;Manual;SUV;4145992
BMW;X3;2013;51995.0;2.3;144.9;4.0;Automatic;SUV;3104020
BMW;5 Series;2013;53731.0;1.9;119.7;4.0;Automatic;Sedan;2505731
BMW;X7_M;2017;130144.0;3.4;221.0;4.0;Automatic;SUV;5462079
BMW;X5;2020;175962.0;2.4;158.4;3.0;Automatic;SUV;4469730
BMW;X3;2022;223276.0;2.2;143.0;3.0;Automatic;SUV;4660658
BMW;3 Series_M;2014;72506.0;3.5;227.5;4.0;Automatic;Sedan;3976438
BMW;3 Series_M;2021;199886.0;3.4;227.8;3.0;Automatic;Sedan;5432454
BMW;5 Series;2016;106021.0;2.1;134.4;4.0;Manual;Sedan;2906565
BMW;3 Series_M;2014;72667.0;3.3;211.2;4.0;Automatic;Sedan;3909897
BMW;X5;2016;106161.0;3.0;198.0;4.0;Manual;SUV;3954253
BMW;X3_M;2016;103755.0;3.0;198.0;4.0;Manual;SUV;5155275
BMW;5 Series;2015;89921.0;2.1;138.6;4.0;Automatic;Sedan;2789163
BMW;7 Series_M;2019;156754.0;3.3;221.1;3.0;Manual;Sedan;5093635
BMW;3 Series;2016;107877.0;2.6;163.8;4.0;Manual;Sedan;3083415
BMW;7 Series_M;2022;219779.0;2.9;182.7;3.0;Automatic;Sedan;5441148
BMW;X3;2016;112550.0;2.7;172.8;4.0;Automatic;SUV;3730878
BMW;5 Series;2022;215685.0;3.4;227.8;3.0;Automatic;Sedan;4106737
BMW;7 Series;2011;18186.0;2.1;132.3;4.0;Automatic;Sedan;2306943
BMW;3 Series;2010;;1.9;127.3;;Automatic;Sedan;2107537
BMW;X7_M;2016;108285.0;3.3;217.8;4.0;Manual;SUV;5237131
BMW;5 Series_M;2012;35392.0;3.2;211.2;4.0;Automatic;Sedan;3509989
BMW;7 Series_M;2012;37238.0;3.1;195.3;4.0;Automatic;Sedan;3403141
BMW;X7;2018;144541.0;1.7;112.2;4.0;Manual;SUV;3791259
BMW;X3_M;2011;17926.0;3.2;211.2;4.0;Manual;SUV;3744276
BMW;3 Series;2017;128901.0;2.5;157.5;3.0;Automatic;Sedan;3172545
BMW;X3_M;2020;183710.0;3.5;227.5;2.0;Automatic;SUV;6439425
BMW;X3;2022;212842.0;3.2;201.6;3.0;Automatic;SUV;5108982
BMW;5 Series_M;2016;104345.0;3.4;227.8;4.0;Automatic;Sedan;4481938
BMW;3 Series;2018;;2.4;158.4;3.0;Automatic;Sedan;3248942
BMW;X7;2021;194865.0;2.7;172.8;2.0;Manual;SUV;4697424
BMW;3 Series;2020;177749.0;3.1;204.6;2.0;Automatic;Sedan;3780310
BMW;X3_M;2022;217212.0;3.3;207.9;3.0;Automatic;SUV;6852613
BMW;7 Series;2015;89383.0;2.3;154.1;4.0;Automatic;Sedan;2930830
BMW;7 Series;2011;18252.0;2.6;174.2;4.0;Automatic;Sedan;2499701
BMW;X5;2015;92183.0;1.8;117.0;4.0;Automatic;SUV;3347029
BMW;3 Series;2020;177199.0;1.5;96.0;3.0;Automatic;Sedan;3223954
BMW;X3;2021;194678.0;2.4;158.4;2.0;Automatic;SUV;4605181
BMW;X5;2010;5000.0;2.4;153.6;4.0;Manual;SUV;2559919
BMW;X5;2016;107834.0;2.7;178.2;4.0;Manual;SUV;3869739
BMW;X7;2019;156088.0;2.9;185.6;3.0;Automatic;SUV;4502354
BMW;X5_M;2010;5000.0;3.6;230.4;;Automatic;SUV;3542257
BMW;X7_M;2016;104869.0;3.1;204.6;4.0;Manual;SUV;5160487
BMW;X3_M;2014;74446.0;3.2;208.0;4.0;Manual;SUV;4556352
BMW;3 Series_M;2015;90798.0;3.3;207.9;4.0;Automatic;Sedan;4073421
BMW;5 Series_M;2017;126429.0;3.1;195.3;3.0;Manual;Sedan;4460893
BMW;X5_M;2011;18948.0;3.3;217.8;4.0;Automatic;SUV;3777112
BMW;3 Series;2017;127633.0;2.8;184.8;3.0;Manual;Sedan;3288154
BMW;X5;2020;180744.0;2.2;147.4;2.0;Automatic;SUV;4326426
BMW;X7_M;2021;188406.0;3.4;221.0;2.0;Manual;SUV;6796437
BMW;X3;2019;153414.0;2.1;132.3;3.0;Manual;SUV;4214070
BMW;3 Series;2010;5000.0;2.1;140.7;4.0;Automatic;Sedan;2220460
BMW;X5;2010;5000.0;2.2;143.0;4.0;Automatic;SUV;2525125
BMW;7 Series_M;2012;35444.0;3.0;201.0;4.0;Automatic;Sedan;3443292
BMW;3 Series;2014;70933.0;2.6;169.0;4.0;Automatic;Sedan;2860223
BMW;X3_M;2013;55147.0;3.1;207.7;4.0;Automatic;SUV;4248398
BMW;X3;2021;199466.0;2.0;134.0;2.0;Manual;SUV;4452382
BMW;7 Series;2012;36737.0;2.0;126.0;4.0;Automatic;Sedan;2370909
BMW;3 Series;2016;106604.0;2.4;160.8;4.0;Automatic;Sedan;3097341
BMW;5 Series_M;2013;53314.0;3.3;211.2;4.0;Manual;Sedan;3750279
BMW;5 Series;2012;36014.0;1.7;113.9;4.0;Manual;Sedan;2296918
BMW;5 Series;2017;125824.0;2.2;147.4;3.0;Automatic;Sedan;3125978
BMW;7 Series_M;2011;17416.0;2.9;185.6;4.0;Manual;Sedan;3159636
BMW;X7_M;2013;54004.0;3.6;230.4;4.0;Automatic;SUV;4428559
BMW;X7;2014;71712.0;2.6;166.4;4.0;Manual;SUV;3360602
BMW;3 Series;2013;52320.0;2.1;136.5;4.0;Automatic;Sedan;2601177
BMW;7 Series_M;2010;5000.0;3.2;208.0;4.0;Automatic;Sedan;2985721
BMW;X7;2021;197019.0;1.8;117.0;3.0;Manual;SUV;4458322
BMW;X3;2019;156180.0;2.8;176.4;3.0;Automatic;SUV;4413006
BMW;X7_M;2011;17849.0;3.1;195.3;4.0;Automatic;SUV;3703491
BMW;X3_M;2016;106619.0;3.1;195.3;4.0;Manual;SUV;5121082
BMW;7 Series_M;2022;209528.0;3.1;207.7;3.0;Automatic;Sedan;5633167
BMW;X3_M;2011;17045.0;3.6;226.8;4.0;Automatic;SUV;3833117
BMW;X7_M;2020;179553.0;3.3;207.9;3.0;Automatic;SUV;6376101
BMW;X3_M;2020;192145.0;3.6;230.4;3.0;Automatic;SUV;6284755
BMW;X7_M;2022;218593.0;3.4;224.4;2.0;Automatic;SUV;6993817
BMW;X5;2014;72283.0;2.2;147.4;4.0;Manual;SUV;3271097
BMW;X3;2022;218179.0;;179.2;2.0;Automatic;SUV;4885493
BMW;7 Series;2022;223971.0;2.7;178.2;2.0;Automatic;Sedan;3845686
BMW;X7;2015;87388.0;1.6;105.6;4.0;Automatic;SUV;3275996
BMW;7 Series;2016;106129.0;2.9;;4.0;Manual;Sedan;3239059
BMW;3 Series_M;2013;55293.0;3.4;224.4;4.0;Automatic;Sedan;3790301
BMW;5 Series;2011;18064.0;2.3;151.8;4.0;Automatic;Sedan;2400913
BMW;X7_M;2011;17972.0;3.2;211.2;;Automatic;SUV;3764986
BMW;7 Series;2018;153062.0;2.6;166.4;3.0;Automatic;Sedan;3225717
BMW;3 Series_M;2019;153737.0;3.1;201.5;3.0;Automatic;Sedan;5031519
BMW;X5_M;2017;126778.0;3.6;241.2;4.0;Automatic;SUV;5621130
BMW;X7_M;2010;5000.0;3.2;204.8;4.0;Automatic;SUV;3423849
BMW;X7_M;2012;36900.0;3.4;224.4;4.0;Manual;SUV;4131762
BMW;7 Series_M;2011;18341.0;3.3;207.9;4.0;Automatic;Sedan;3246242
BMW;5 Series_M;2015;90709.0;3.1;198.4;4.0;Automatic;Sedan;4026888
BMW;5 Series;2019;;3.3;207.9;3.0;Automatic;Sedan;3752506
BMW;X7;2011;17968.0;3.1;198.4;4.0;Automatic;SUV;3065851
BMW;X5;2015;92518.0;1.9;125.4;4.0;Automatic;SUV;3331306
BMW;5 Series_M;2021;201942.0;2.9;191.4;2.0;Automatic;Sedan;5255097
BMW;X3_M;2021;198732.0;3.3;211.2;2.0;Manual;SUV;6652757
BMW;3 Series_M;2017;128235.0;3.5;234.5;;Automatic;Sedan;4670315
BMW;X3;2022;210713.0;2.1;136.5;3.0;Automatic;SUV;4758487
BMW;3 Series;2022;217213.0;2.4;158.4;2.0;Automatic;Sedan;3724508
BMW;5 Series;2014;71568.0;2.1;138.6;4.0;Manual;Sedan;2737109
BMW;3 Series;2014;70167.0;3.2;;4.0;Manual;Sedan;3121920
BMW;X5_M;2013;54912.0;3.9;261.3;4.0;Automatic;SUV;4569922
BMW;5 Series_M;2021;195028.0;3.0;192.0;2.0;Automatic;Sedan;5321767
BMW;X3;2015;93546.0;1.3;84.5;4.0;Manual;SUV;3156755
BMW;3 Series;2019;153056.0;2.4;156.0;4.0;Automatic;Sedan;3454933
BMW;7 Series;2010;5000.0;2.7;180.9;4.0;Manual;Sedan;2405815
BMW;3 Series_M;2018;142704.0;3.6;241.2;3.0;Automatic;Sedan;4877788
BMW;X7_M;2018;142161.0;3.0;195.0;3.0;Automatic;SUV;5723376
BMW;X5;2019;153870.0;2.6;171.6;3.0;Automatic;SUV;4460527
BMW;3 Series_M;2017;130131.0;3.8;239.4;4.0;Manual;Sedan;4647811
BMW;X5_M;2015;85609.0;3.3;214.5;4.0;Manual;SUV;4917247
BMW;X3_M;2021;206744.0;3.4;214.2;3.0;Manual;SUV;6597982
BMW;3 Series_M;2018;148042.0;3.4;227.8;4.0;Automatic;Sedan;4846536
BMW;5 Series_M;2017;124197.0;3.5;234.5;4.0;Automatic;Sedan;4639820
BMW;X3;2019;165055.0;2.4;151.2;3.0;Automatic;SUV;4228939
BMW;X5_M;2018;141624.0;3.3;217.8;3.0;Manual;SUV;5800165
BMW;X7_M;2010;5000.0;3.3;214.5;4.0;Automatic;SUV;3474290
BMW;7 Series_M;2013;52543.0;2.9;194.3;4.0;Automatic;Sedan;3671627
BMW;5 Series;2010;5000.0;1.9;119.7;4.0;Automatic;Sedan;2048069
BMW;3 Series_M;2010;5000.0;3.1;201.5;4.0;Manual;Sedan;2936527
BMW;7 Series_M;2019;158538.0;3.2;208.0;4.0;Automatic;Sedan;4940862
BMW;5 Series;2013;54185.0;2.1;138.6;4.0;Manual;Sedan;2543657
BMW;7 Series;2020;189862.0;1.8;120.6;2.0;Automatic;Sedan;3195417
BMW;X3;2018;153085.0;2.3;147.2;4.0;Automatic;SUV;3881842
BMW;3 Series;2019;168937.0;1.7;113.9;4.0;Automatic;Sedan;3138982
BMW;5 Series_M;2018;146114.0;3.6;230.4;3.0;Automatic;Sedan;4832416
BMW;X3;2022;211950.0;2.3;151.8;2.0;Automatic;SUV;4761106
BMW;X7_M;2015;89448.0;3.2;214.4;4.0;Automatic;SUV;4962841
BMW;X7_M;2020;178676.0;3.0;189.0;2.0;Automatic;SUV;6250560
BMW;X5;2015;83914.0;1.7;108.8;4.0;Automatic;SUV;3376762
BMW;X7_M;2012;;3.7;244.2;4.0;Automatic;SUV;4234674
BMW;X3_M;2014;68911.0;3.3;221.1;4.0;Automatic;SUV;4645314
BMW;7 Series;2012;35140.0;2.9;188.5;4.0;Manual;Sedan;2735233
BMW;7 Series;2012;37088.0;2.3;154.1;4.0;Automatic;Sedan;2538294
BMW;7 Series;2022;222333.0;3.9;261.3;2.0;Automatic;Sedan;4264221
BMW;5 Series_M;2018;133403.0;3.6;241.2;4.0;Automatic;Sedan;4973807
BMW;X7;2011;17954.0;2.5;157.5;4.0;Automatic;SUV;2837413
BMW;3 Series_M;2018;144635.0;3.2;201.6;3.0;Automatic;Sedan;4684067
BMW;X5_M;2021;204344.0;3.6;241.2;2.0;Automatic;SUV;6727992
BMW;X7_M;2010;5000.0;3.3;217.8;4.0;Automatic;SUV;3463876
BMW;X7;2013;54744.0;2.2;147.4;4.0;Automatic;SUV;3161209
BMW;5 Series;2018;147960.0;2.7;178.2;3.0;Manual;Sedan;3355061
BMW;X7_M;2017;120654.0;3.0;201.0;3.0;Automatic;SUV;5481219
BMW;5 Series;2021;194952.0;3.3;214.5;2.0;Automatic;Sedan;3952831
BMW;3 Series_M;2022;217836.0;3.5;227.5;3.0;Automatic;Sedan;5690673
BMW;7 Series_M;2015;90996.0;3.1;204.6;4.0;Automatic;Sedan;4027927
BMW;X3;2016;102809.0;3.4;224.4;4.0;Automatic;SUV;4082214
BMW;X3;2020;183677.0;3.3;214.5;2.0;Automatic;SUV;4657704
BMW;5 Series_M;2018;141534.0;3.1;195.3;4.0;Manual;Sedan;4741322
BMW;X3_M;2016;108992.0;3.6;234.0;4.0;Automatic;SUV;5319956
